Tweet Datetime,Tweet Id,Twitter Name,Twitter @ Name,Twitter User Bio,Twitter User Followers,Twitter User Total Tweets,Tweet Text,Location,Retweets,Favorites,Language,Source
8/19/2021 19:55,1.42845E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"There's still lots of time to enjoy FREE concerts, movies and dancing in Pittsburgh this summer! We have 10 days left of FREE events in August including, Cinema in the Park, Reservoir of Jazz, Stars at Riverview and Summer Soul Line Dancing!

More info:
https://t.co/lL8AxQRe1y https://t.co/AHza08Tr21",,11,20,en,Hootsuite Inc.
8/19/2021 18:32,1.42842E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"CBMG Unity plays Stars at Riverview this Saturday!
Join us in Riverview Park for a double feature night of events. The jazz concert series is followed immediately by our Dollar Bank Cinema in the Park program. Music starts at 7 and our feature of Monster Hunter starts at sundown! https://t.co/4Zpao8oHEN",,0,1,en,Twitter Web App
8/19/2021 14:56,1.42837E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,@pitthonors @PittTweet What a good looking gif!,,0,1,en,Twitter Web App
8/19/2021 14:52,1.42837E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"RT @PGHNorthside: Tomorrow, Friday 8/20 from 3-5PM you can receive a COVID vaccine from @NSCHC_816 @NSCHC_412  at the Northside Farmers' Ma…",,1,0,en,Twitter Web App
8/19/2021 14:51,1.42837E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"@sbrix Unfortunately that's what we use at all our events as bike rack. Thanks for letting us know that it's not sufficient for the market though. We will try to get our hands on something else! Again, we're not aware of the issues unless someone speaks up! Thanks for the feedback.",,0,1,en,Twitter Web App
8/18/2021 22:39,1.42812E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,@Dollar_Bank Cinema in the Park’s is at Flagstaff Hill tonight! Our feature of Monster Hunter starts at sundown. Any weather updates regarding cancellation will be posted here. https://t.co/hyFs39bRE7,,0,1,en,Hootsuite Inc.
8/18/2021 20:53,1.4281E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"@sbrix There should be one of these at each entrance. If they're not there, please let us know! https://t.co/1u5ftyoTgX",,0,0,en,Hootsuite Inc.
8/18/2021 19:48,1.42808E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"@sbrix Hey Scott, we placed three pieces of bike fencing at the East Liberty Market about two weeks ago. Are they no longer there?",,0,0,en,Hootsuite Inc.
8/18/2021 19:09,1.42807E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"Carrick Farmer's Market is still on! Bring your umbrella to grab some fresh produce, baked goods, fruits and more! 

More info:
https://t.co/SQ7KVZOwrH https://t.co/nwaeyr80Zt",,3,4,en,Hootsuite Inc.
8/18/2021 15:00,1.42801E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"Today is the last day of online registration for the Historic Hill 5K! This run/walk or bike 5k takes place in the Hill District, August 21, 2021.

&gt;&gt; On Site Registration 6:30am
&gt;&gt; Bike Ride Begins at 8:00am
&gt;&gt; Walk/Run Begins at 8:30am

Register here:
https://t.co/jVIref53eM https://t.co/lpvexkb0qG",,0,1,en,TweetDeck
8/17/2021 21:03,1.42774E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,Weather permitting: Raya &amp; the Last Dragon will be playing at the Westend Overlook tonight. This @Dollar_Bank Cinema in the Park feature starts at sundown! Any weather updates regarding cancellation will be posted to our page. https://t.co/wMhDR7ocQ6,,0,2,en,Hootsuite Inc.
8/17/2021 18:15,1.4277E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"Your Northside and Squirrel Hill Farmer's Markets have been nominated for Best of Pittsburgh!

Vote here:
https://t.co/xVVj2uENrC https://t.co/zPlPMC576q",,0,4,en,Hootsuite Inc.
8/17/2021 15:00,1.42765E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"Pistons in the Park is back this year! Join us in Allegheny Commons Park West on Saturday, September 18th for this cruise in style car show! The show is 12 - 4 pm but participants are free to arrive as early as 10 am.

Event info:
https://t.co/WIvRa01LeU https://t.co/Jl1fOKVZQu",,0,0,en,TweetDeck
8/17/2021 13:00,1.42762E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"Tomorrow is the last day to register for the Historic Hill 5K! This run/walk or bike 5k takes place in the Hill District, August 21, 2021.

&gt;&gt; On Site Registration 6:30am
&gt;&gt; Bike Ride Begins at 8:00am
&gt;&gt; Walk/Run Begins at 8:30am

Register here:
https://t.co/jVIrefmEDm https://t.co/fwn8mgHg09",,4,4,en,TweetDeck
8/16/2021 19:16,1.42735E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"Pistons in the Park is back! Join us in Allegheny Commons Park West on September 18th for this cruise-in style car show on the North Side. First 100 cars receive dash plaques courtesy of @drivemagazinegr

Event page:
https://t.co/WIvRa01LeU https://t.co/iBjXmXRo09",,1,2,en,TweetDeck
8/16/2021 17:07,1.42732E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"Online registration for the Historic Hill 5K closes on the 18th!

Join The Historic Hill 5K to help close the gap on the health of African Americans in the City of Pittsburgh. Runners, riders, walkers of all levels and abilities are welcome!

Register at:
https://t.co/jVIref53eM https://t.co/IIlGCiNSjR",,3,10,en,TweetDeck
8/15/2021 23:45,1.42705E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,A full house for Line Dancing at the reservoir in Highland Park! Line Dancing starts at 7 pm on Sundays immediately following our Reservoir of Jazz Concert Series. There are still two Sundays left in August to catch these back-to-back events so don’t miss it! https://t.co/WDQydliOd1,,3,18,en,Hootsuite Inc.
8/15/2021 21:30,1.42702E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"The Lynn Speakman Quintet is in full swing at Reservoir of Jazz! Join us Sundays from 5 - 7 pm in Highland Park for this jazz concert series. There are still two shows left in the season!

More info:
https://t.co/p7kWNQjOij https://t.co/PiU9OD0O32",,0,2,en,Hootsuite Inc.
8/14/2021 22:37,1.42667E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,@Dollar_Bank Cinema in the Park’s feature of Jumanji: The Next Level is in Riverview Park tonight! Movie starts at sundown. https://t.co/5i19v0OFEj,,0,3,en,Hootsuite Inc.
8/14/2021 15:01,1.42656E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"TONIGHT!

The Das/Lorence/Karsh Jazz Trio hits the stage at 7 pm tonight at Stars at Riverview! Each member has been influenced by many genres of music and it shows when they perform as a collective unit. They draw from classic jazz, pop, funk and even high energy fusion music. https://t.co/j8EGPM1Ucv",,4,11,en,Hootsuite Inc.
8/13/2021 23:39,1.42633E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,Cinema in the Park is cancelled due to the incoming storm. We will be in Riverview Park tomorrow night showing Jumanji: The Next Level. https://t.co/LjSPPZMDgO,,0,2,en,Hootsuite Inc.
8/13/2021 20:00,1.42627E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"Northside Farmer's Market is open! Stop by for fresh produce, prepared foods from a diverse variety of vendors, baked goods and more!

Full market schedule:
https://t.co/SQ7KVZOwrH https://t.co/EvSjDFG10h",,1,1,en,Hootsuite Inc.
8/13/2021 18:28,1.42625E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"RT @PGHNorthside: VACCINE CLINIC CANCELLED TODAY AT NORTHSIDE FARMERS’ MARKET!!

See information below for next week and how to call or sch…",,1,0,en,Hootsuite Inc.
8/13/2021 15:54,1.42621E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"Tune in to SUNDAY MAGAZINE on @StarPittsburgh, @Y108Pittsburgh or @937theFan  from 6 - 7 am Sunday, Aug. 15 to hear more about how you can participate in The @GreatRacePGH!

More info at:
https://t.co/YV0olD938T https://t.co/AxHYz75KEO",,0,2,en,Hootsuite Inc.
8/13/2021 13:08,1.42617E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"Registration Extended!

Registration for the Historic Hill 5K has been extended. Sign up today to run or bike this route up Centre Ave in the Historic Hill District!

More info at:
https://t.co/jVIrefmEDm https://t.co/XdNJpILMkQ",,2,5,en,TweetDeck
8/12/2021 23:50,1.42597E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,Cinema in the Park is cancelled tonight. You can catch Sonic the Hedgehog in Arsenal Park tomorrow night! https://t.co/EuL8tBFX6m,,0,1,en,Hootsuite Inc.
8/12/2021 17:20,1.42587E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"The Historic Hill 5K Run/Walk/Ride is August 21st and is a race like no other. Running along the historic Centre Ave will enable you to see some of historical landmarks as well as witness the amazing physical changes that have taking place! 

Register at:
https://t.co/jVIrefmEDm https://t.co/0avKjNqcIM",,2,3,en,TweetDeck
8/12/2021 15:02,1.42583E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"This Sunday Reservoir of Jazz features The Lynn Speakman Quintet! Join us at the Reservoir in Highland Park to see Lynn who has been a performer, composer, arranger, copyist, and music educator for the past 20 years. Music starts at 5 pm! https://t.co/IFwSjvG0d4",,1,2,en,Hootsuite Inc.
8/12/2021 0:10,1.42561E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,We’re cancelling Cinema in the Park tonight due to rain but you can catch Jumanji: The Next Level on Saturday in Riverview Park! https://t.co/2WmeS05bB7,,0,5,en,Hootsuite Inc.
8/11/2021 18:30,1.42553E+18,Pittsburgh Special Events,PghEventsOffice,Official account of the City of @Pittsburgh's Office of Special Events. Follow for updates on summer events and concerts! Not monitored 24/7.,3445,1808,"This Saturday at Stars at Riverview catch the Das/Lorence/Karsh Jazz Trio! Based in Pittsburgh this group performs music from the 1940’s to present day, mixing in a few original compositions by guitarist Ken Karsh. The Music starts at 7 pm! https://t.co/p7pfFMRMCe",,0,3,en,Hootsuite Inc.
